127,0.721017,127,0.703919,127,0.673941,127,0.019247,,,,
128,0.719899,128,0.700983,128,0.668399,128,0.01795,,,,
129,0.7186,129,0.699451,129,0.664242,129,0.016436,,,,
130,0.71676,130,0.697983,130,0.660894,130,0.015571,,,,
131,0.71593,131,0.69543,131,0.656622,131,0.01449,,,,
132,0.715244,132,0.693069,132,0.651772,132,0.013625,,,,
133,0.71344,133,0.690835,133,0.648655,133,0.012976,,,,
134,0.712105,134,0.689814,134,0.645307,134,0.012543,,,,
135,0.711384,135,0.687133,135,0.642536,135,0.012327,,,,
136,0.710229,136,0.68592,136,0.638956,136,0.012111,,,,
137,0.708569,137,0.68458,137,0.634569,137,0.011894,,,,
138,0.707667,138,0.682155,138,0.63226,138,0.011462,,,,
139,0.705647,139,0.680942,139,0.628103,139,0.010813,,,,
140,0.704348,140,0.679091,140,0.624639,140,0.010164,,,,
141,0.703193,141,0.677304,141,0.619097,141,0.009948,,,,
142,0.702111,142,0.675964,142,0.613209,142,0.009299,,,,
143,0.701425,143,0.674751,143,0.608128,143,0.008218,,,,
144,0.699188,144,0.673092,144,0.60351,144,0.006704,,,,
145,0.697889,145,0.672262,145,0.599238,145,0.004542,,,,
146,0.697132,146,0.670922,146,0.595197,146,0.002595,,,,
147,0.69558,147,0.669454,147,0.591271,147,0.000433,,,,
148,0.694498,148,0.66805,148,0.588269,,,,,,
149,0.693271,149,0.666837,149,0.584228,,,,,,
150,0.692008,150,0.665688,150,0.581111,,,,,,
151,0.690745,151,0.664475,151,0.57834,,,,,,
152,0.689302,152,0.663454,152,0.575915,,,,,,
153,0.6884,153,0.662114,153,0.573837,,,,,,
154,0.687029,154,0.661412,154,0.570604,,,,,,
155,0.685802,155,0.659625,155,0.568064,,,,,,
156,0.684719,156,0.658859,156,0.566332,,,,,,
157,0.683457,157,0.657774,157,0.564484,,,,,,
158,0.682266,158,0.656114,158,0.56206,,,,,,
159,0.680823,159,0.654902,159,0.559173,,,,,,
160,0.679848,160,0.653689,160,0.556287,,,,,,
161,0.67873,161,0.652285,161,0.5534,,,,,,
162,0.67808,162,0.6512,162,0.550283,,,,,,
163,0.67606,163,0.650179,163,0.547974,,,,,,
164,0.675338,164,0.648902,164,0.543586,,,,,,
165,0.674075,165,0.64769,165,0.537351,,,,,,
166,0.672885,166,0.646413,166,0.530539,,,,,,
167,0.67155,167,0.645711,167,0.522226,,,,,,
168,0.670539,168,0.644179,168,0.512643,,,,,,
169,0.669782,169,0.643222,169,0.504214,,,,,,
170,0.668194,170,0.642073,170,0.496825,,,,,,
171,0.667472,171,0.641179,171,0.488165,,,,,,
172,0.667112,172,0.640541,172,0.48193,,,,,,
173,0.665308,173,0.639201,173,0.476273,,,,,,
174,0.664406,174,0.63818,174,0.472347,,,,,,
175,0.662854,175,0.637031,175,0.469461,,,,,,
176,0.661663,176,0.636074,176,0.464727,,,,,,
177,0.66087,177,0.635116,177,0.460917,,,,,,
178,0.660148,178,0.633967,178,0.45549,,,,,,
179,0.658777,179,0.632563,179,0.449371,,,,,,
180,0.657297,180,0.631733,180,0.441866,,,,,,
181,0.656684,181,0.630521,181,0.434015,,,,,,
182,0.655024,182,0.629627,182,0.424316,,,,,,
183,0.654014,183,0.628606,183,0.416696,,,,,,
184,0.65304,184,0.627521,184,0.410692,,,,,,
185,0.652535,185,0.626372,185,0.40515,,,,,,
186,0.651128,186,0.625543,186,0.398684,,,,,,
187,0.649648,187,0.624457,187,0.392103,,,,,,
188,0.648927,188,0.623436,188,0.384598,,,,,,
189,0.647844,189,0.622287,189,0.377324,,,,,,
190,0.646365,190,0.620947,190,0.371551,,,,,,
191,0.645427,191,0.619798,191,0.365431,,,,,,
192,0.6442,192,0.618713,192,0.361159,,,,,,
193,0.64355,193,0.618075,193,0.356656,,,,,,
194,0.642107,194,0.616543,194,0.352153,,,,,,
195,0.641313,195,0.615522,195,0.348228,,,,,,
196,0.640014,196,0.613926,196,0.342686,,,,,,
197,0.638968,197,0.612778,197,0.336566,,,,,,
198,0.638174,198,0.611565,198,0.329639,,,,,,
199,0.637092,199,0.610352,199,0.322134,,,,,,
200,0.636262,200,0.608438,200,0.313243,,,,,,
201,0.635143,201,0.606204,201,0.303545,,,,,,
202,0.633844,202,0.603842,202,0.291883,,,,,,
203,0.632618,203,0.601736,203,0.277682,,,,,,
204,0.631499,204,0.600204,204,0.264173,,,,,,
205,0.630778,205,0.598098,205,0.253089,,,,,,
206,0.629443,206,0.596119,206,0.24212,,,,,,
207,0.628468,207,0.593949,207,0.231959,,,,,,
208,0.627638,208,0.592354,208,0.221222,,,,,,
209,0.626484,209,0.590248,209,0.209791,,,,,,
210,0.62587,210,0.588652,210,0.19813,,,,,,
211,0.624463,211,0.586865,211,0.18693,,,,,,
212,0.623814,212,0.585014,212,0.175153,,,,,,
213,0.622407,213,0.582589,213,0.163145,,,,,,
214,0.621829,214,0.581568,214,0.151946,,,,,,
215,0.620566,215,0.580163,215,0.14167,,,,,,
216,0.619376,216,0.578695,216,0.131163,,,,,,
217,0.619015,217,0.577483,217,0.121579,,,,,,
218,0.617211,218,0.576462,218,0.111881,,,,,,
219,0.616886,219,0.574866,219,0.103914,,,,,,
220,0.615587,220,0.573462,220,0.095139,,,,,,
221,0.614541,221,0.572185,221,0.087057,,,,,,
222,0.613639,222,0.570015,222,0.080129,,,,,,
223,0.612701,223,0.567335,223,0.073433,,,,,,
224,0.611257,224,0.56542,224,0.068121,,,,,,
225,0.610103,225,0.563888,225,0.062579,,,,,,
226,0.60967,226,0.562676,226,0.056691,,,,,,
227,0.608768,227,0.561463,227,0.051149,,,,,,
228,0.607577,228,0.560186,228,0.045607,,,,,,
229,0.606459,229,0.558144,229,0.039026,,,,,,
230,0.605809,230,0.557123,230,0.034061,,,,,,
231,0.604763,231,0.556165,231,0.031174,,,,,,
232,0.603752,232,0.554697,232,0.02898,,,,,,
233,0.602598,233,0.552974,233,0.027364,,,,,,
234,0.60166,234,0.551315,234,0.025748,,,,,,
235,0.600722,235,0.549847,235,0.024593,,,,,,
236,0.599747,236,0.547358,236,0.023785,,,,,,
237,0.598701,237,0.54589,237,0.022977,,,,,,
238,0.598376,238,0.54423,238,0.022168,,,,,,
239,0.596392,239,0.542379,239,0.02136,,,,,,
240,0.596717,240,0.539188,240,0.020667,,,,,,
241,0.595273,241,0.537529,241,0.020436,,,,,,
242,0.59466,242,0.536635,242,0.019975,,,,,,
243,0.593794,243,0.534976,243,0.019744,,,,,,
244,0.592784,244,0.533444,244,0.018705,,,,,,
245,0.59098,245,0.532423,245,0.018243,,,,,,
246,0.589572,246,0.530061,246,0.017896,,,,,,
247,0.588815,247,0.528147,247,0.01755,,,,,,
248,0.586794,248,0.52687,248,0.017204,,,,,,
249,0.586,249,0.525338,249,0.016857,,,,,,
250,0.585423,250,0.523424,250,0.016511,,,,,,
251,0.584232,251,0.521892,251,0.01628,,,,,,
252,0.583294,252,0.520424,252,0.016049,,,,,,
253,0.582464,253,0.518892,253,0.015818,,,,,,
254,0.581526,254,0.517169,254,0.015587,,,,,,
255,0.580769,255,0.51602,255,0.015356,,,,,,
256,0.580191,256,0.514552,256,0.015125,,,,,,
257,0.578387,257,0.513403,257,0.014894,,,,,,
258,0.577882,258,0.51251,258,0.014663,,,,,,
259,0.5768,259,0.510914,259,0.014433,,,,,,
260,0.575861,260,0.509574,260,0.014202,,,,,,
261,0.575428,261,0.507787,261,0.014086,,,,,,
262,0.574599,262,0.506702,262,0.013971,,,,,,
263,0.574599,263,0.505872,263,0.013855,,,,,,
264,0.573372,264,0.50434,264,0.01374,,,,,,
265,0.572542,265,0.502298,265,0.013624,,,,,,
266,0.571423,266,0.50083,266,0.013509,,,,,,
267,0.571063,267,0.498149,267,0.013393,,,,,,
268,0.570774,268,0.496681,268,0.013278,,,,,,
269,0.569836,269,0.495277,269,0.013162,,,,,,
270,0.568898,270,0.493107,270,0.013047,,,,,,
271,0.569114,271,0.491384,271,0.012932,,,,,,
272,0.56814,272,0.489469,272,0.012816,,,,,,
273,0.567454,273,0.48832,273,0.012701,,,,,,
274,0.566697,274,0.487044,274,0.012585,,,,,,
275,0.566047,275,0.485959,275,0.01247,,,,,,
276,0.565759,276,0.484108,276,0.012123,,,,,,
277,0.564784,277,0.482576,277,0.012008,,,,,,
278,0.564135,278,0.482193,278,0.011777,,,,,,
279,0.563558,279,0.480917,279,0.011315,,,,,,
280,0.563125,280,0.479704,280,0.010969,,,,,,
281,0.561862,281,0.477981,281,0.010507,,,,,,
282,0.562114,282,0.477725,282,0.01016,,,,,,
283,0.56179,283,0.47613,283,0.009814,,,,,,
284,0.560563,284,0.474981,284,0.009352,,,,,,
285,0.560058,285,0.473577,285,0.008544,,,,,,
286,0.559084,286,0.471598,286,0.007505,,,,,,
287,0.55829,287,0.470322,287,0.006119,,,,,,
288,0.557568,288,0.469109,288,0.00508,,,,,,
289,0.557857,289,0.467769,289,0.004157,,,,,,
290,0.55645,290,0.466939,290,0.003233,,,,,,
291,0.555692,291,0.464833,291,0.002425,,,,,,
292,0.555764,292,0.464067,292,0.001386,,,,,,
293,0.554898,293,0.462407,293,0.000577,,,,,,
294,0.554573,294,0.460493,294,0.000115,,,,,,
295,0.553707,295,0.459727,295,0,,,,,,
296,0.552481,296,0.45845,,,,,,,,
297,0.551867,297,0.45711,,,,,,,,
298,0.551795,298,0.454621,,,,,,,,
299,0.551001,299,0.452834,,,,,,,,
300,0.550713,300,0.451111,,,,,,,,
301,0.549594,301,0.449387,,,,,,,,
302,0.549017,302,0.446643,,,,,,,,
303,0.548439,303,0.444154,,,,,,,,
304,0.548115,304,0.440643,,,,,,,,
305,0.547068,305,0.43592,,,,,,,,
306,0.546275,306,0.430112,,,,,,,,
307,0.545769,307,0.424368,,,,,,,,
308,0.545445,308,0.418113,,,,,,,,
309,0.544795,309,0.413582,,,,,,,,
310,0.544254,310,0.408029,,,,,,,,
311,0.543172,311,0.402413,,,,,,,,
312,0.542955,312,0.39903,,,,,,,,
313,0.542775,313,0.396158,,,,,,,,
314,0.54162,314,0.394052,,,,,,,,
315,0.540862,315,0.39303,,,,,,,,
316,0.540141,316,0.391179,,,,,,,,
317,0.539347,317,0.388946,,,,,,,,
318,0.53913,318,0.387988,,,,,,,,
319,0.538481,319,0.386137,,,,,,,,
320,0.538048,320,0.383457,,,,,,,,
321,0.537687,321,0.380776,,,,,,,,
322,0.536785,322,0.378542,,,,,,,,
323,0.535847,323,0.376755,,,,,,,,
324,0.535703,324,0.374968,,,,,,,,
325,0.534945,325,0.372543,,,,,,,,
326,0.534007,326,0.370117,,,,,,,,
327,0.533538,327,0.368586,,,,,,,,
328,0.533069,328,0.367373,,,,,,,,
329,0.532022,329,0.366033,,,,,,,,
330,0.531698,330,0.364629,,,,,,,,
331,0.531337,331,0.363544,,,,,,,,
332,0.530723,332,0.36265,,,,,,,,
333,0.530218,333,0.362012,,,,,,,,
334,0.529352,334,0.360352,,,,,,,,
335,0.528919,335,0.357672,,,,,,,,
336,0.528126,336,0.356076,,,,,,,,
337,0.527909,337,0.3548,,,,,,,,
338,0.527187,338,0.353459,,,,,,,,
339,0.526358,339,0.351545,,,,,,,,
340,0.526177,340,0.350268,,,,,,,,
341,0.525167,341,0.349183,,,,,,,,
342,0.524445,342,0.348098,,,,,,,,
343,0.523976,343,0.347141,,,,,,,,
344,0.523579,344,0.34529,,,,,,,,
345,0.523002,345,0.343822,,,,,,,,
346,0.522713,346,0.34312,,,,,,,,
347,0.522028,347,0.340567,,,,,,,,
348,0.521378,348,0.338014,,,,,,,,
349,0.520693,349,0.335908,,,,,,,,
350,0.520585,350,0.332589,,,,,,,,
351,0.520296,351,0.330036,,,,,,,,
352,0.51925,352,0.326015,,,,,,,,
353,0.519105,353,0.322887,,,,,,,,
354,0.518275,354,0.320079,,,,,,,,
355,0.518095,355,0.317207,,,,,,,,
356,0.517121,356,0.313058,,,,,,,,
357,0.516002,357,0.308144,,,,,,,,
358,0.5151,358,0.304123,,,,,,,,
359,0.514992,359,0.299911,,,,,,,,
360,0.514451,360,0.294996,,,,,,,,
361,0.513152,361,0.290082,,,,,,,,
362,0.513188,362,0.284976,,,,,,,,
363,0.513007,363,0.280636,,,,,,,,
364,0.512322,364,0.276296,,,,,,,,
365,0.511636,365,0.271381,,,,,,,,
366,0.510626,366,0.267041,,,,,,,,
367,0.510049,367,0.264169,,,,,,,,
368,0.509688,368,0.260978,,,,,,,,
369,0.508894,369,0.258042,,,,,,,,
370,0.508245,370,0.256127,,,,,,,,
